PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
1.6094341595088628,0,1.8845422250095705,"Attalah, Mr. Sleiman",male,17.127248673505356,1.970396462955414,2.7625580311178517,29750,12.188392073385636,,S
-0.07996821248099106,1,0.18322274549054718,"Strandberg, Miss. Ida Sofia",female,36.033168042681936,0.5207656891307062,3.353189596491393,349243,70.03962801879119,,S
4.5009023916129145,1,3.077162245961834,"Isham, Miss. Ann Elizabeth",female,27.375522263199745,0.7309746900770094,1.4346969152173545,362316,7.389410852649634,,C
5.881129432782428,1,0.37650733835510575,"Abbott, Mr. Rossmore Edward",female,37.42576738344631,4.131559062406509,-2.38068697633674,PC 17475,51.94848295112357,,S
1.0979296226923272,0,5.098679221086814,"Shutes, Miss. Elizabeth W",male,37.21833962298426,1.0173190860361976,0.9812138049117765,11967,8.474227402262448,,S
3.395640986275364,0,1.6479653886372625,"Parkes, Mr. Francis ""Frank""",male,,-3.5468290776193614,1.7017218077183855,350407,9.221681068959226,,S
7.255680806334571,0,-0.724635918951086,"Brown, Mrs. James Joseph (Margaret Tobin)",male,54.60310461362581,0.9079912628939178,1.4514159666374442,110465,51.755750311142975,,S
7.367514815312836,0,3.957751077040923,"Shorney, Mr. Charles Joseph",male,4.031030432965859,5.465727486618018,2.5699085773758363,345765,23.247651833746062,,S
8.966397684991422,1,-0.07128413985223858,"Attalah, Miss. Malake",female,23.68332886883551,-0.4431923399962054,2.7265261584950617,347068,9.899340992490446,D26,C
8.29391214485284,1,2.7793834106400044,"Harris, Mr. Walter",female,13.984190969253527,2.991269612235665,-0.1448246776610874,370371,32.043148095781426,,Q
12.758795949725657,1,3.2051063674525335,"Barbara, Miss. Saiide",male,4.547684796616912,-0.3802310823038919,-0.2167349918080368,CA 2144,17.776995707282165,,S
13.555583870857896,1,0.7051150201636651,"Panula, Master. Urho Abraham",male,57.39847083030653,-2.9710783190445476,-3.7958710370029927,2663,26.525940160202108,,Q
13.132061395122433,0,6.176552214298525,"Rice, Master. Eugene",female,16.295676289197598,0.2823380376652803,0.6792835334267017,C.A. 33112,7.42012671848571,,S
16.254482413936067,0,1.7555851094105641,"Green, Mr. George Henry",female,38.348603779852546,-2.5129534414926282,5.372105687304377,1601,36.12833551746274,,C
15.935018684504092,0,7.120596341048157,"Sage, Miss. Dorothy Edith ""Dolly""",male,13.345389139489953,-0.4795420257871835,1.1151516856496324,C 7075,6.220182698515841,,S
14.281415074233523,1,1.5491371015438014,"Radeff, Mr. Alexander",female,54.70385519090449,2.573684525291006,-2.6750873865857883,113760,16.59586635393683,,S
17.737501568164998,0,0.4459671100595437,"Mitkoff, Mr. Mito",female,0.8730571491498609,0.18047418850743835,2.2900333786301204,2686,27.624561859515737,,S
16.082234798342004,1,2.1398391619896504,"Willey, Mr. Edward",male,,-2.5589935918277957,4.109090189241554,358585,16.57124149724261,,S
20.756900602614547,0,0.8475095993624637,"Pengelly, Mr. Frederick William",female,30.920587435306043,-1.064064490323155,0.15690026155582268,PC 17592,19.773652657598408,B22,S
19.900148178027493,1,1.4964883043729995,"Garside, Miss. Ethel",male,,-0.12663971942191993,-0.12333063841308166,345763,5.868300242317711,,S
20.63027527290948,0,2.794066600030982,"Laitinen, Miss. Kristina Sofia",female,34.391146474286664,-0.7314335712924185,0.618004712171402,SOTON/O2 3101287,27.025189986862458,,S
20.638140911192117,1,3.1111641773002496,"Slabenoff, Mr. Petco",male,33.18070214326399,2.7982727633921747,4.064674049420676,345764,13.51539144255311,,C
25.44508267734806,1,1.7556645994914837,"Rice, Mrs. William (Margaret Norton)",male,15.184708076508915,1.9086966581833948,-2.047295523399782,CA 2144,6.995950476050522,,S
23.690941035862394,1,2.974810290092801,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",male,24.158168148209636,0.9905458921371959,0.4064138667878099,STON/O2. 3101271,37.01632843445635,,S
24.143344355673786,0,5.315015516042267,"Bateman, Rev. Robert James",male,8.954070254452915,3.2912606286877697,-0.5993148445952883,250651,21.85361078220882,,C
25.29573289902354,1,5.872603513126582,"Cor, Mr. Liudevit",female,37.99887380575408,1.7864595539696546,3.90599055831001,SOTON/OQ 392089,31.818897427771905,,S
28.064618371106697,0,4.058826814251445,"Longley, Miss. Gretchen Fiske",male,,-1.72396471062675,-0.09918061576387868,A/4. 20589,7.141160577515342,,S
28.730888128728157,0,3.7268574241713974,"Chapman, Mr. Charles Henry",female,20.921468615188928,4.7144207071132245,4.6946464832271175,110413,263.8621089851993,,C
29.825465223191976,1,-0.7615968559481154,"Andrews, Miss. Kornelia Theodosia",male,,-2.224088508718402,3.6019812013774737,113803,8.337975322984919,,S
30.861642006015764,0,2.364186902743075,"Thayer, Mr. John Borland Jr",male,,1.6707539878044617,0.8962842892534126,3101277,8.013986666050036,,S
35.28329520174092,0,-0.7340105126468526,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",male,40.54760769064704,2.372285004237662,-0.7531894460469706,C 7076,26.438768168024872,,S
31.18716996723077,1,1.2384517222547842,"Cacic, Miss. Marija",female,,1.4217292041761744,4.985477733277037,3101265,149.90833248152498,,S
