state,account length,area code,phone number,international plan,voice mail plan,number vmail messages,total day minutes,total day calls,total day charge,total eve minutes,total eve calls,total eve charge,total night minutes,total night calls,total night charge,total intl minutes,total intl calls,total intl charge,customer service calls,churn
CT,128.30471707975443,414.6025166650706,336-7143,no,no,24.581614930384077,264.91715010269075,110.93273810847462,45.51808134697506,197.93104279950748,98.92155810563428,17.773923574581964,246.56808850252318,89.78840875146545,10.598265699486694,8.90394611929809,4.006795624039933,1.5956636906853634,1.2842862114733207,False
FL,105.9600158937595,415.05620565308914,413-2241,no,no,26.811759098479357,161.77627703572819,124.58618950778516,27.12626861144183,196.67498089433727,104.39217704113652,17.54714490105889,254.7812957056282,103.60501393925162,9.96944357221804,15.226617371267103,2.648238717736113,2.948983234590479,2.8234365898931273,False
KY,137.75045119580645,414.7186300080943,417-2716,no,no,-0.1125699069679908,244.29912348399913,115.72795945795411,41.647861784667846,119.54179935140093,108.02848808422505,10.086155454603478,161.81919520561587,104.12989312211208,6.274273954947054,11.289557951877217,4.3928681414199895,1.6990721402787459,0.3984918372062728,False
MI,84.94056471639121,407.7531762044884,380-9879,no,no,-0.9109072141999566,297.9277293841663,68.95412576974178,49.913040093873185,62.79120699254618,88.44539800503969,3.5379203113639894,195.88857238813281,88.68531070271631,7.894306363431516,6.214429897930357,5.630980475432127,1.5560371633127106,3.358271388149668,False
SC,73.04896481134617,415.4879913708046,367-2598,no,yes,-0.17218516129512423,166.41470183761243,111.80637943907087,28.727198355703653,148.2419679935848,123.09340963512503,13.071363031803914,186.8526025492087,121.45783198496143,9.392412823563035,9.200231826638767,3.253636618110949,2.305340008457969,4.395475960536392,False
FL,116.69782049313768,508.9210428129514,333-7749,no,no,0.5147842369624097,224.22915329537912,96.19180842167344,36.80512986342597,220.0000908815376,100.91128696928797,17.107583945670278,202.55363426924043,118.04082140706979,10.0158155446092,5.041827508703815,6.8126290358036705,1.1715531345163026,0.7696800506512211,False
NH,121.12784040316728,508.37195778604877,359-5731,no,no,22.816278672234716,218.26560014834257,88.63193041038959,36.730711554972245,348.2491824882396,108.6479098131418,30.835244603185583,211.88464407851438,118.11051892966675,11.764501426352227,7.832616293604385,7.151356171194528,2.309262991322152,1.1560946819242293,False
MA,146.68375740765643,414.65183020916334,409-8796,no,no,-1.6462336889699805,158.46733381207747,78.30691821620084,26.047106851340594,104.136770787041,94.10315453655782,8.027242034484981,211.55580864866891,95.69647381544011,9.018123658998281,7.253343282821332,5.075003744146223,1.2628098940779178,-0.23965767667339877,False
FL,116.98319884249571,408.7641144055018,354-2762,no,no,1.99274280083532,182.9240766418131,96.51081966815607,28.112632357333425,352.3312405173251,79.21596073028809,30.524960334655514,215.37811464608563,88.97245293893975,9.165934061593624,6.475441201139226,5.786519875577918,2.0095348609460273,-0.09063613685248662,False
HI,140.14695607242643,416.68755303948666,388-8583,no,no,36.357573320291564,256.9099982320539,83.78340256807255,43.6132313734666,221.8720765419945,110.19096998258574,18.21383118815614,327.1269076023699,98.69130711620092,14.824872929160623,9.898065385917139,2.896596234746264,2.533667731100406,2.8636530081230047,False
MS,65.87939797486283,415.78212823909473,397-3939,no,yes,-0.13735298691952277,129.86968651662272,137.38257068809074,21.051133575537072,227.36089253593073,83.7119292673791,18.927964337876777,208.06217238259447,112.40043161661173,9.044733369207282,12.955188151601703,6.878226444625002,3.398150186762678,2.9962204968172843,True
SD,74.77779193542895,413.5317362401312,345-1998,no,yes,-0.39779540582557266,188.56580721493276,125.51467895199355,31.699610116109216,162.33145540308837,147.36429327446186,13.08903018340579,193.53001875536305,95.5901587035315,8.237436960007265,9.02778617818786,5.21671185973282,2.8246373130067592,-1.497243998415787,False
